text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"Wow, that's really hard to understand.  Was that here in Clallam County too?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"How terrible. As long as we have such weak punishments for drunk driving, nothing will change.  If this driver was drunk I hope they lock him up for a long time.",0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.0
"The  majortity of Alaskans don't want the  mine ,deemed unsafe and quite possible huge eviromental danger  as Japans nuclear meltdown during there tsunami proved already damageing  to all the pacific oceans. Jobs ? perhaps  with most mines require experince ,Umm not a lot of Bristol Bay peoplehave it , or enough  ..  I like others believe disaster waiting to happen ..gold /siver /copper plenty elsewhere ...Here's a though would cost them little more with out eviromental impact or much , would be for Canada / Alaska to join rail systems  would be huge boon for all Alaska in cheaper frieght etc ..barge tailing to the port of Anchorage then rail to one of there mines
 ..makes sense ..so likely won't be considered ..
I am firm believer in Salmon over mineing for any reason ,salmon feeds the world ,mineing just makes few stock holders rich ..needs to beleft alone ...also understand that who's who own the land are going broke  well sell thelandto the state then they could leave it alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Were her parents and her responsible too?   You seem to think other people are responsible for his actions why not them too.,0.16666667,0.0,0.16666667,0.0,0.16666667,0.0,0.0
"""letter signed by Harper, and sent to clients of his firm Harper & Associates.""

Harper has clients????",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"Half­­­­­ year­­­­­ ago­­­­­ , after­­­­­ getting­­­­­ fired­­­­­ from­­­­­ my­­­­­ job­­­­­ , I­­­­­ was­­­­­ lucky­­­­­ to­­­­­ find­­­­­ this­­­­­ amazing­­­­­ website­­­­­ that­­­­­ was­­­­­ a­­­­­ life­­­­­ saver­­­­­ ... Offering­­­­­ well­­­­­ paid­­­­­ online­­­­­ work­­­­­ from­­­­­ ­­­­­ home. My­­­­­ last­­­­­ payment­­­­­ after­­­­­ working­­­­­ with­­­­­ them­­­­­ for­­­­­ 3­­­­­ months­­­­­ was­­­­­ 12000­­­­­ bucks­­­­­ ... Best­­­­­ thing­­­­­ about­­­­­ is­­­­­ that­­­­­ only­­­­­ thing­­­­­ required­­­­­ is­­­­­ basic­­­­­ typing­­­­­ and­­­­­ connection­­­­­ t­­­­­ o the­­­­­ internet­­­­­
 
>>> homejobs90.com",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"You say we should pay income taxes to fund a ""fair share of responsible govrnment"".  Newsflash: Our government is irresponsible.   No sense in paying income tax to an irresponsible government, as it will only be wasted.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Frank, TNR is an abject failure because it was never meant to be a solution, just a way of avoiding euthanasia.  There is not one single study anywhere on earth that can demonstrate a full feral cat colony attrition as a result of TNR alone.  It has to be used in conjunction with adoption AND euthanasia if you want to have any hope of reducing the feral cat population.  TNR was started 50 years ago in the UK, in that time all it's done is allow their Feral cat population to DOUBLE.  We've been doing TNR in the states for 20 years and we have more feral cats now than ever before.  

""virtually no information exists to support the contention that neutering is an effective long-term method for controlling free-roaming cat populations."" ""...free-roaming cats do not appear to have sufficient territorial activity to prevent new arrivals from permanently joining colonies.""

Levy, Julie K, Evaluation of the Effect of a Long-Term TNR and Adoption program on Free Roaming Cats. JVMA 222(1)4246",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In reading the report,  FM Burch was one of the minority contractors gaining from this work.  FM (Faye) Burch is the sister of Avel Gordly.  Nick Fish' wife, Patricia Schechter. works at PSU and collaborated with Gordly on her book published in 2011.  These contracts would have been awarded shortly after this in 2012.
Fish seems to do a lot of things behind the scenes without any sort of transparency.
http://www.wweek.com/portland/article-17275-the-truth-has-set-her-free.html",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sessions is strictly hands off in this.
He doesn't dare violate his recusal.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
90% of Americans have zero comprehension of what Duncan is talking about.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No,but a leftist whack job shot Steve Scalese, an attempted assasination of a member of congress.",0.2,0.0,0.0,0.2,0.0,0.0,0.0
"Ha. Nope. Conservatives and their racism and misogyny produced Trump. They finally thought they could come out into the light and win the day with who  they truly are. Thankfully, that is proving to be very untrue. But make no mistake: the Republican Party IS Trump and Trump IS the Republican Party. Own it!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What happens if Alberta oil is declared a strategic resource in times of war?
Just asking.
Note the quick action on the England and Israel files, And consider that there might be a bigger picture here.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I am continuing from the above comment ( Civil Beat - please increase the word limit..., this is not Twitter and it shouldn't be)

Hillary never stood a chance to be the change because she never understood why Sanders was so popular.  She was always the status quo and very conservative in many ways actually.  She has always been part of the Wall Street banking machine.  Her resume was deep, but she never provided the kind of big change that America desperately needs.  That is why Trump won.  Even though he represents the exact opposite kind of change that America needs, he still represented more change then Hillary.  She never made that argument.  She never saw a reason for ""change"".  This is the weakness of the Democratic national leadership and it has been for most of my life.  Democrats have the basic idea for fair policy and modern progressions in leadership, yet they can't get out of their own way and make it happen.  They need their own ego maniac/tyrant to force positive change.",0.2,0.1,0.0,0.0,0.2,0.0,0.0
You know...more than one woman has peeked under the sheets...,0.2,0.0,0.0,0.0,0.0,0.0,0.2
"There is a danger in the idea that we are our body, that our body (or actually our self-reports or feelings of our body) always points to the good and the true.

Not so.

Anorexics rely on their self-reports.  And they're horrifically wrong. 

Some people have relied on ""self-reports"" of their body & gotten a sex change operation, but have decided in later years to reverse it!

So discerning the truth and the good takes work; it doesn't simply come ""naturally"".  We can get it wrong.

Our body is given to us to master, to develop, to use, to put to God's work. 

We often have to temper our feelings, our self-reports of our body..""no, you don't need more booze, chow, sex in the middle of the subway.""

We have to temper some (what our emotions might insist as) ""cravings"" of our body.

We have to sometimes push our body around in order to serve the good. Tell it who is the boss. 

The body is not the boss.

The ""why of my body"" often has less to do with ""my body"" than it does my soul.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Who determines who are the bad guys? Someone with an agenda or a vested interest. In this day and age there are no good guys, the good guys are the bad guys while the bad guys are merely worse.",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
"I agree with this. Out of respect for ALL practices, the time spent for invocation could be replaced with a moment of silence. That time could be used for prayer or self reflection.

In my perspective, any other solution will just bring more unnecessary argument to the table.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Right. Hillary ""kissed Russian ***"" LOL!  - that's why Putin went through so much trouble to rig the election against her. 

Putin's election rigging  was retaliation for HRC's outspoken criticism of his corruption, greed and human rights atrocities.    Conversely, Trump has had nothing but kind words for Putin and packed his administration with pro-Russian crooks. Stay tuned - it will all come out in the wash and many will be implicated. This special counsel investigation will drain the cesspool and deplorables will have to own up to their duped support for the traitorous orange monster.",0.5,0.0,0.1,0.0,0.5,0.1,0.0
