text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
I now have over 6k followers.  Only 94k to go to get to my goal!  #TrumpTrain #MAGA #KAG,tweeteval_offensive,offensive_2231,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Why isn’t she is custody?  I understand she cannot be in general population but she should be in custody and in some sort of holding cell.,tweeteval_offensive,offensive_2232,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user @user @user @user @user @user @user This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook."""" No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code.""""",tweeteval_offensive,offensive_2233,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user We’re so far beyond tax returns. This crap affects all Americans and liberals are too stupid to wake up and understand what’s really going on. Step aside. The adults are here to do it.,tweeteval_offensive,offensive_2234,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user Wait you don't know who she is? Oh boy,tweeteval_offensive,offensive_2235,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user “Like hell he is hurt. Do your job” -Randy Orton.  Do you have ears?,tweeteval_offensive,offensive_2236,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user If you are running for re-election on the economy, you're in big trouble. There are 2 things that don't add up in your great economy"""" pitch &gt; wage growth &amp; the deficit. In other words, you're screwed. Update your resume. #NovemberIsComing""""",tweeteval_offensive,offensive_2237,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user that's exactly what his ass gets lmaoo,tweeteval_offensive,offensive_2238,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Bono is clearly a racist,tweeteval_offensive,offensive_2239,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user Lmao. And yet it’s called Gauteng. 😂😂😂😂. Dude just say you are arguing for the sake of not wanting to lose. Nguni Land? Ahahahahahaha. Do you know why Vaal is called Lekwa? Do you know who king Tshwane is? Do you even know who Thulare is? Dude I’m done with you.,tweeteval_offensive,offensive_2240,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Cuz he’s coming you bruh!!! @user,tweeteval_offensive,offensive_2241,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#PresidentTrump was elected because we are so very tired of destructive #Dems! We're look for strong conservatives like #TreyGowdy.,tweeteval_offensive,offensive_2242,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @user building their failure of lies,tweeteval_offensive,offensive_2243,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Excommunicate the guy. That’ll teach ‘Em.,tweeteval_offensive,offensive_2244,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user Of course never cover conservatives,tweeteval_offensive,offensive_2245,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user He is the best memelord that could exist,tweeteval_offensive,offensive_2246,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user Fuck yes ride it baby!,tweeteval_offensive,offensive_2247,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
ANTIFA in Canada demand to be let into a government meeting,tweeteval_offensive,offensive_2248,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post ⁦@USER #traitor #VoteHimOut,tweeteval_offensive,offensive_2249,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Just like gun control will not keep guns from the hands of criminals....,tweeteval_offensive,offensive_2250,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user As per my friends that were correctional officers in Corcoran State Prison..Yes he is.,tweeteval_offensive,offensive_2251,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user And the only people who actually watch the Emmys are low intellect liberals and crackheads.,tweeteval_offensive,offensive_2252,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user You are too cute &amp; adorable to handle....... Such a cutie....... How can I let you go Lobe you my love 4ever. .......,tweeteval_offensive,offensive_2253,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Twisted Dem talk exhibited as Sen Feinstein insists Kavanaugh answer how he would handle a specific case. Seems Ginsburg rule not important to her when she is fishing for a specific answer!,tweeteval_offensive,offensive_2254,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user She is very beautiful also her hair.,tweeteval_offensive,offensive_2255,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user @user @user @user @user @user @user @user  Sorry my love I know you will be disappointed maybe I'll stand in my next life time ❤,tweeteval_offensive,offensive_2256,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user call me a dog cause DAM... I got a bone for you nigga 😘,tweeteval_offensive,offensive_2257,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user You are two nutcases. Obviously.,tweeteval_offensive,offensive_2258,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
#Socialist #Liberals Clarify: 'We Only Want #Socialism For Everyone Else'. #Emmys #TuesdayThoughts #GlobalCitizen #Elections2018,tweeteval_offensive,offensive_2259,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Serial rape didn't seem to be a problem for liberals with Bill Clinton and Hillary who enabled him?  Go figure - can you say hypocrisy?,tweeteval_offensive,offensive_2260,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user OMG HE IS SO EXTRA ILY,tweeteval_offensive,offensive_2261,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Francis must be forced aside. The Church needs to be cleansed top to bottom.,tweeteval_offensive,offensive_2262,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Charts by David Webster's briefings on benefit sanctions   (Nov 2013 to Sept 2018),tweeteval_offensive,offensive_2263,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user LMAO. Conservatives lecturing about conspiracy theories. THAT is funny.,tweeteval_offensive,offensive_2264,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
.@USER “I believe that our best days are ahead of us.”  currently the @user are the RMS Titanic and the #ChequersPlan is a big feckin' iceberg! ...  🤨 ...,tweeteval_offensive,offensive_2265,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Evidently she's as big a narcissist as he is.,tweeteval_offensive,offensive_2266,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user Testing $7.31 support line is what she is doing new all time high if it doesn't break,tweeteval_offensive,offensive_2267,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user My divorce. Everyone says, We're not picking a side."""" And then, they all totally do. Trials of life are great indicators about the realness of people. It sucks at first, but then the after is great. #EverybodyTalks""""",tweeteval_offensive,offensive_2268,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Guilt by association is good enough for Democrats when it comes to conservatives.,tweeteval_offensive,offensive_2269,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#God The Media Using Criminals as Heros to Push for Gun Control,tweeteval_offensive,offensive_2270,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user he is a psychic ain’t he,tweeteval_offensive,offensive_2271,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user You’ve got too many NewYork Liberals moving into the state. I see it in my town.,tweeteval_offensive,offensive_2272,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user but you ARE listening to Grandmaster Trump,tweeteval_offensive,offensive_2273,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Oops guess the liberals will call him a racist and a nazi along will all the other names on the book,tweeteval_offensive,offensive_2274,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user That’s fucking rude to do that,tweeteval_offensive,offensive_2275,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user @user Where did I say he is unplayable? That was the other guy. But vs Houston on the switches in a potential first round series? Sheesh it wouldn't be nice,tweeteval_offensive,offensive_2276,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Funny Human Rights He is  Pro Abortion That settles it He lies pacified deceives Playboy,tweeteval_offensive,offensive_2277,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user Grab em by the pussy!!!  What's the problem?,tweeteval_offensive,offensive_2278,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
"@user Top 5 excuses"""" liberals use when they are losing and desperate. #1 RACISM #2 Sexism #3 Russia #4 Guns #5 the Rich VOTE DEMOCRATS OUT! America doesn't need LOSER leaders. and WHINERS!""""",tweeteval_offensive,offensive_2279,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user he is so handsome!,tweeteval_offensive,offensive_2280,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user @user @user The problem is corporate barons are spending millions against conservative causes. Take for instance Nike. They plan on spending hundreds of thousands against Measure 105 in Oregon. Billionaires are spending millions to curb gun rights in Washington,tweeteval_offensive,offensive_2281,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user My favorite is If you play the genocide path you are a mass murderer in real life"""".""""",tweeteval_offensive,offensive_2282,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user He will get what he deserves😈,tweeteval_offensive,offensive_2283,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,tweeteval_offensive,offensive_2284,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.,tweeteval_offensive,offensive_2285,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Tryouts for Antifa???,tweeteval_offensive,offensive_2286,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Fuck my bad leslie i def added you tho ! Lmao im give it to ypu now,tweeteval_offensive,offensive_2287,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user @user And you say liberals make false promises? How’s that wall coming? How’s that denuclearization of NK coming? How that “tax break” working out for you? Nice ole tariffs we got there huh? But yea keep on saying wild outlandish shit to make you feel better,tweeteval_offensive,offensive_2288,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user I have irresponsible sex but I at least know my partners.  (Benefits or being snipped),tweeteval_offensive,offensive_2289,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user @user @user What a piece of shit,tweeteval_offensive,offensive_2290,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
@user This information is out there and should be fully investigated and considered before he gets a life time High Court appointment.   Conservatives refused to even give Obama’s person a hearing so please stop acting like they play above board while everyone else goes low.,tweeteval_offensive,offensive_2291,True,False,True,False,True,False,True,False,"1,0,1,0,1,0,1,0"
